date,UNH,HD,MCD,MSFT,AMGN,CAT,BA,HON,CVX,TRV,JNJ,AAPL,AXP,PG,WMT,JPM,IBM,NKE,MRK,MMM,DIS,KO,CSCO,VZ,WBA,INTC
1999-09-28,6.115675,27.259115,24.213741,28.675627,30.732445,14.209695,26.943892,32.192883,18.393736,15.770633,25.011492,0.45248,28.725248,26.486275,30.799011,24.583353,66.37645,5.506056,26.24917,24.55699,20.236916,13.274911,23.905554,20.554592,15.352834,22.452343
1999-09-29,6.147427,27.619831,23.897449,27.858545,30.571411,14.628113,27.144966,33.172653,18.511824,15.360118,25.06275,0.448212,28.249365,25.649679,29.937794,24.312756,64.528908,5.493898,25.822554,24.921291,20.045555,12.784456,23.359272,20.152691,15.552218,21.782394
1999-09-30,4.947154,28.289701,24.319172,28.18928,29.996349,14.678327,27.426464,33.557556,18.629902,15.052227,25.114,0.480464,28.553391,25.097528,31.209108,25.103752,65.032791,5.530364,26.02331,25.45117,19.902031,12.620971,23.971113,20.61202,16.190268,21.528902
1999-10-01,4.648674,28.676182,24.459753,28.00931,31.905624,14.377072,27.587324,33.557556,18.511824,15.325909,25.69487,0.46837,27.786682,25.013876,31.701262,24.666622,63.286026,5.597217,27.353334,25.004084,19.423613,12.833499,24.080372,20.324936,15.751602,21.709965
1999-10-04,4.293038,29.346073,25.02203,28.811811,31.675589,14.745281,28.110123,33.977459,18.052639,15.736427,25.831553,0.48995,29.095377,25.766794,33.013592,25.892372,64.428146,5.712682,27.805046,24.623236,19.614979,12.44114,24.648523,21.281849,15.791481,22.307487
1999-10-05,4.362896,29.139938,24.424599,28.57835,31.284519,14.611384,28.19055,33.977459,17.750885,15.633795,25.746124,0.515562,29.756332,25.549284,33.628746,25.327229,65.570221,5.688374,28.156378,24.755709,19.088722,12.539225,25.041842,20.076145,15.711729,22.072102
1999-10-06,4.369246,29.861361,24.24888,29.161983,32.45771,15.146963,27.949266,33.697521,18.393736,15.975889,25.899885,0.50987,31.035351,25.984318,33.710773,25.431868,64.05864,5.688374,28.95941,24.904734,19.614979,13.585527,25.145638,20.541254,16.589039,22.289387
1999-10-07,4.350196,29.784082,24.143448,29.181446,32.480705,14.962858,27.506895,34.257393,18.013279,15.531165,25.763206,0.503705,30.902956,26.017784,33.669769,24.971386,62.547066,5.651912,28.4575,25.23591,19.655634,13.601875,24.779621,20.464251,15.871246,21.909153
1999-10-08,4.293038,30.711601,24.319172,29.551071,32.572708,15.163695,27.024319,34.3274,17.921436,15.736427,26.99329,0.497539,31.710634,26.252031,36.335449,25.306292,61.001823,5.554675,29.611862,25.23591,19.41593,13.879796,25.107391,20.618263,16.150383,21.927252
1999-10-11,4.40735,30.763132,24.424599,29.356533,33.101807,15.649074,26.984116,35.342163,18.236307,15.052227,26.890778,0.506076,31.538494,26.235296,35.39222,24.720201,61.404903,5.694452,30.163946,25.169674,19.36799,13.69997,25.325905,20.271732,16.11051,22.162636
1999-10-12,4.178724,30.350887,24.143448,28.811811,32.319679,14.862433,25.496166,33.802494,18.472471,14.846981,26.446571,0.513665,30.770546,26.017784,35.351204,24.531826,59.12072,5.572905,29.687162,24.474197,19.176237,13.225864,25.085541,19.732697,15.871246,22.216969
1999-10-13,4.077116,29.371836,23.862303,28.344902,31.468563,15.146963,26.059166,32.647758,18.419996,14.504875,26.053644,0.485919,30.082052,25.465641,33.669769,23.841078,56.467014,5.402742,29.109974,24.060223,18.888586,12.99699,24.582951,19.867456,15.273072,20.895174
1999-10-14,4.318442,29.268757,23.405445,28.228161,31.434044,14.895907,28.069902,33.242619,18.472471,15.018017,25.865711,0.555404,30.082052,25.649679,34.366936,23.757347,57.508335,5.469591,29.310743,24.341719,19.128286,13.225864,24.255184,19.520933,15.472468,21.248253
1999-10-15,4.388299,28.238186,23.3703,27.411098,29.720306,15.013069,27.346045,32.927685,18.538059,14.470657,25.506937,0.565838,28.599131,24.980412,33.341675,22.271204,57.978611,5.31766,28.206556,23.679369,18.505062,13.062382,23.490385,19.674934,15.073686,20.533041
1999-10-18,4.489909,28.418545,23.616301,27.352726,29.651285,14.82897,27.104753,31.912926,18.747978,14.402245,25.831553,0.555878,29.208185,25.515831,34.202904,22.878223,57.508335,5.22042,28.984495,23.497219,18.121536,13.340298,23.555935,20.136963,15.472468,20.098476
1999-10-19,4.470857,29.036882,24.354317,26.866369,30.89348,14.728539,27.506895,31.178078,18.866058,14.231199,27.266632,0.519831,29.631887,26.352415,34.571995,23.820145,57.575546,5.262961,30.088665,23.811838,18.40918,13.8144,23.555935,19.694201,15.392704,18.867212
1999-10-20,4.686779,29.835613,24.811174,28.71455,31.698584,14.460749,28.391623,31.073112,19.312113,14.299616,28.018349,0.570107,30.664639,26.740517,35.966347,25.390015,57.508335,5.384508,30.389807,23.944317,19.080349,13.798059,24.451851,19.655691,16.070625,20.261435
1999-10-21,4.89635,29.629482,23.792011,28.967436,29.490265,14.043163,28.753546,30.303274,19.456436,13.991731,28.650469,0.577696,30.691095,27.093029,36.007378,25.997025,48.908936,5.427052,31.569262,24.109888,18.888586,14.206764,24.189631,19.540174,16.230148,20.768419
1999-10-22,4.934454,29.809837,22.66744,28.850725,29.858322,14.868239,28.713348,31.143095,19.679476,14.949606,28.63339,0.561095,31.485521,27.059444,37.442749,27.001759,50.487743,5.360198,32.020981,24.523888,19.991215,14.451993,23.271862,19.40542,16.549158,21.275414
1999-10-25,4.972559,29.655243,21.999704,28.77289,29.421247,14.531465,28.431845,30.478249,18.892298,14.915391,28.770046,0.565364,30.373346,26.774082,36.704567,26.10169,50.454155,5.463513,31.544186,24.590103,19.655634,14.729914,23.250017,19.347656,15.911109,20.641682
1999-10-26,4.978908,29.139938,22.210571,28.753448,27.949045,14.935589,28.874208,29.32349,18.472471,14.607504,28.787136,0.569632,30.664639,26.371216,34.94109,26.05983,51.32753,5.585059,31.167747,25.384933,19.36799,14.517384,23.512226,19.116648,15.273072,20.695993
1999-10-27,5.004312,28.727711,22.210571,28.286533,27.857038,14.918759,28.874208,30.513233,18.866058,14.983809,28.513781,0.579593,31.909218,26.656588,34.777046,27.713415,49.983883,5.621522,31.243029,25.848598,19.559753,14.893394,24.189631,19.366909,15.592103,20.116579
1999-10-28,5.07417,30.73737,22.94858,27.975281,28.84617,14.75037,29.437208,31.458014,18.866058,16.454826,28.428366,0.590976,34.107113,28.100195,36.581512,29.660065,51.025204,5.439206,31.870405,25.666454,20.13504,15.38385,24.801477,19.905954,15.671851,20.913275
1999-10-29,5.251987,31.226896,23.194588,28.811811,29.352242,14.901917,29.638281,31.877949,19.167805,17.51532,28.63339,0.608051,32.624191,28.167347,36.950607,29.220499,52.805553,5.445282,31.945679,25.186234,20.326803,15.432901,25.872198,20.002203,16.070625,22.434233
1999-11-01,5.302793,31.43301,23.440577,28.753448,29.559277,14.716684,28.713348,32.332832,19.194044,17.310068,28.718807,0.589078,31.564972,29.006659,36.909615,27.985538,51.999355,5.475668,31.945679,24.904734,19.703575,15.432901,25.478867,19.848202,15.911109,22.017784
1999-11-02,5.620325,31.742191,23.194588,28.811811,29.835321,15.103971,27.909052,31.388042,18.629902,17.891634,28.018349,0.608999,31.247198,28.469496,36.827579,28.027401,50.958031,5.10495,31.343409,25.136557,20.27886,15.105923,25.697382,19.40542,16.070625,22.452343
1999-11-03,5.378998,31.020767,23.581167,28.63673,28.915192,15.25551,27.82863,31.388042,18.695499,17.51532,28.4967,0.618485,31.141275,28.670933,36.581512,27.608753,50.7229,4.880094,31.770027,25.037209,20.614447,14.877054,24.998135,19.559431,16.190268,23.113142
1999-11-04,5.283741,31.329943,25.408607,28.558895,30.847464,14.699858,27.909052,30.793177,18.524939,18.096888,28.787136,0.634611,30.995628,28.284851,36.745556,28.173914,49.211288,4.898323,31.99588,25.103445,20.326803,14.828007,24.473701,19.289909,16.070625,23.638437
1999-11-05,5.340894,32.154427,26.146624,28.500532,31.330536,14.75037,28.512278,31.143095,17.947678,19.738953,28.83839,0.670183,31.723854,28.435915,38.098904,28.885601,48.505856,4.661307,32.271915,25.351818,18.648882,15.204017,25.675531,19.193647,16.389645,23.873911
1999-11-08,5.582221,32.618198,26.427771,27.994728,31.445545,14.565146,28.431845,31.388042,18.761093,19.602104,28.547953,0.731368,31.128054,29.157728,38.386002,28.257656,50.55497,4.557992,31.694748,25.169674,18.025658,15.38385,26.331085,19.848202,16.788427,23.801453
1999-11-09,5.417104,32.978912,26.076342,27.663996,31.606575,14.514633,26.747122,31.423029,18.734859,19.191591,28.325851,0.680144,30.94268,28.872385,38.057922,27.81809,50.386795,4.612689,31.318321,24.921291,18.121536,15.089584,25.9596,19.366909,16.748547,23.203699
1999-11-10,5.404402,31.819475,25.900621,27.119287,32.296677,14.480956,26.948854,32.787724,19.220289,18.781076,28.155012,0.693898,30.717606,28.838797,37.483753,26.980814,52.203117,4.570146,31.142654,25.103445,18.313299,15.138624,27.79513,19.597935,17.04977,22.895777
1999-11-11,5.353597,32.489368,26.427771,27.897455,33.308811,14.817719,26.54542,32.367825,18.997248,18.370565,28.377104,0.700065,30.876471,28.587002,37.688816,27.169193,51.126801,4.485065,30.816441,24.904734,18.648882,14.844344,29.281034,19.559431,17.329271,23.02257
1999-11-12,5.410753,33.159245,27.200922,27.761276,33.837894,14.817719,26.666435,33.872482,19.180927,18.746872,28.436728,0.687733,32.677151,28.738073,38.632053,28.466957,51.597679,4.485065,30.490183,25.351818,19.391665,15.04053,29.171772,19.366909,17.64871,22.080652
1999-11-15,5.544118,32.4636,26.357477,27.080378,33.032795,14.969272,25.899944,34.117439,19.180927,18.404764,28.368202,0.678721,33.312687,28.620588,38.673042,27.650639,50.622246,4.600532,30.189043,25.815485,20.020321,15.236719,28.95327,19.520933,18.247648,21.464787
1999-11-16,5.594922,33.133484,25.970905,27.177647,33.492859,15.306035,26.706789,34.607319,19.666353,19.020548,29.087694,0.692001,33.789364,28.838797,39.288235,28.801865,50.924965,4.308822,30.515285,26.792463,20.213755,15.49829,29.543257,19.848202,18.806654,22.189333
1999-11-17,5.728285,32.953133,25.935774,26.457834,33.538845,14.918759,27.473297,34.141342,20.411472,18.438986,28.950651,0.684887,32.756592,29.275238,38.632053,27.42038,50.45409,4.302744,31.017179,27.041565,20.117044,15.678122,29.630659,20.07922,18.367434,21.664043
1999-11-18,5.944208,34.215618,26.427771,26.438379,33.561863,15.070296,27.755701,34.737846,20.134031,17.994257,28.608038,0.680144,32.809574,29.426302,38.960136,27.922745,52.741329,4.570146,31.594351,27.391239,20.987492,15.808908,30.745092,19.713438,18.44729,22.750868
1999-11-19,5.658428,33.906441,26.638626,26.769112,34.850044,13.251754,28.199476,34.071163,19.698069,17.92584,28.830727,0.701488,32.836044,29.678106,38.139938,27.797136,55.93676,4.78893,31.870405,27.258032,20.697342,15.82526,30.810629,19.963709,17.688637,23.149366
1999-11-22,5.588569,33.597244,26.375048,27.955816,35.471138,13.538012,27.029535,34.316772,19.262093,17.173223,28.864988,0.687733,32.779747,29.753647,37.237682,27.42038,58.055805,4.722082,31.61318,26.358852,21.084209,17.100433,30.592129,19.583492,18.726801,23.330502
1999-11-23,5.658428,33.236546,26.216909,27.897455,35.011063,13.521163,26.908504,33.439579,18.945019,17.002171,28.522375,0.704333,32.941975,30.164917,36.704567,26.771498,57.08036,4.606611,31.393606,25.759418,20.890772,17.44375,30.941753,19.058891,19.086166,22.895777
1999-11-24,5.378998,32.772762,25.514034,28.539448,36.39127,13.083365,26.505079,32.98341,19.077133,16.899542,28.710829,0.718562,32.412342,30.198481,38.016899,26.645914,56.239471,4.527606,31.99588,25.592901,21.857939,17.770721,32.318401,19.135904,18.886513,23.819563
1999-11-26,5.26469,33.185017,25.057177,28.364353,36.345261,12.965506,26.505079,32.807964,18.812914,17.104815,28.28256,0.721407,32.332905,30.349558,38.191196,26.478449,56.508545,4.570146,32.071167,25.443052,21.325993,17.411051,32.580608,19.366909,18.84659,23.258049
1999-11-29,5.112273,32.978912,25.61249,28.07254,35.885185,12.443517,26.384058,32.948322,18.720428,16.523243,28.796478,0.717614,31.313398,29.94668,38.714085,25.766769,56.07127,4.509374,32.121353,25.293173,22.003016,17.584112,32.427643,19.289909,18.926445,22.877665
1999-11-30,5.27739,32.668457,25.753225,28.340044,33.538845,12.494036,26.222679,33.685181,18.720428,16.523243,28.436728,0.742751,32.008522,29.006659,37.811848,25.871439,55.465824,4.47291,31.594351,25.459692,21.567789,17.649658,31.182117,19.646061,18.607016,22.225569
1999-12-01,5.366298,33.545116,25.902739,29.006359,32.618721,12.64558,26.787476,34.106262,19.552738,16.933762,28.094122,0.782118,32.359402,30.148123,38.437271,25.918533,55.659225,4.570146,30.785589,25.159967,21.664503,17.879078,31.968773,19.848202,18.327507,22.116882
1999-12-02,5.544118,33.532223,25.436586,29.512156,32.940769,12.797126,25.899944,34.106262,19.222448,17.241653,27.430309,0.836188,32.508347,30.215265,37.842598,26.478449,56.65152,4.433407,30.376286,25.89262,21.555698,17.682434,32.689857,19.968513,18.76672,22.479153
1999-12-03,5.49331,34.756962,25.823587,29.920698,34.044941,13.003397,26.061316,35.229095,19.222448,17.378477,26.655144,0.872709,33.312687,30.550989,38.75507,27.462248,60.208508,4.509374,31.182297,26.458771,21.857939,17.911861,33.410976,20.329485,19.56531,22.805195
1999-12-06,5.49331,34.383102,25.929131,29.706709,33.124802,12.830796,24.891382,34.632584,19.235657,16.967972,26.535227,0.880297,33.299454,30.416718,39.093414,26.415663,62.428497,4.576223,30.495918,26.059134,21.519434,16.940889,34.350578,19.828949,20.922918,22.569725
1999-12-07,5.328195,34.344421,25.155123,28.94799,32.986782,12.308813,24.487951,34.632584,18.971441,16.694298,25.593058,0.894052,33.656925,29.527027,38.057922,26.331938,62.764839,4.51545,29.494719,24.776991,21.277637,15.470091,35.486862,19.713438,20.204174,22.370478
1999-12-08,5.340894,34.776302,25.084757,28.558895,33.308811,12.157258,24.04417,33.72028,19.129974,16.831127,25.00205,0.835239,33.524551,29.72846,38.488518,26.028437,63.656216,4.395425,29.538799,25.043417,21.084209,15.732285,34.940582,19.72788,19.745001,21.591583
1999-12-09,5.131326,35.99461,25.128735,28.870169,32.388695,12.342493,24.407267,32.913242,19.486677,16.796917,25.558792,0.798718,33.855553,29.510242,40.846619,26.080755,61.015797,4.4486,28.688723,24.960161,21.374357,16.289474,34.481682,19.828949,19.804888,21.2293
1999-12-10,5.175779,36.716568,24.345942,29.220345,32.940769,12.578221,25.254456,32.632538,19.182816,17.241653,25.867138,0.781644,35.537086,29.661324,41.502792,26.436594,58.66127,4.26628,28.789459,25.026758,21.700777,16.584446,34.896877,19.48242,20.204174,20.939487
1999-12-13,5.105923,37.586777,23.6423,30.076324,34.32098,12.477193,24.649328,33.229034,18.931808,17.369938,25.541668,0.751289,35.232544,29.623552,44.619614,26.300537,59.039658,4.161447,27.504904,24.972643,21.374357,16.256697,35.377602,20.117723,20.483683,21.464787
1999-12-14,5.283741,38.160488,23.220119,30.718336,33.90691,12.426682,24.851032,33.615021,18.561888,17.583742,25.815758,0.719985,34.001194,29.963463,44.004456,25.641197,58.795795,3.907721,28.084211,25.093372,22.051371,16.060055,34.241318,19.963709,19.884747,20.993828
1999-12-15,5.372648,38.573021,23.536749,33.753193,33.538845,12.531919,25.012405,34.13258,19.011074,17.652157,25.948513,0.736111,33.511292,30.248837,43.349834,25.285355,57.584908,4.071808,28.890219,25.376436,22.34152,15.699511,33.520229,19.925192,19.245872,22.877665
1999-12-16,5.232934,39.888012,23.536749,35.387367,32.710728,12.696095,25.61754,34.667686,18.905384,17.789009,25.935663,0.746071,32.332905,29.510242,45.06332,25.117901,58.762146,4.448899,27.983448,24.960161,21.664503,15.338981,34.219471,19.8097,18.407364,23.258049
1999-12-17,5.156726,40.738892,23.220119,35.873711,33.538845,12.10675,24.730009,35.79052,18.495834,18.096888,26.004204,0.758877,32.862526,28.536654,42.682934,24.36437,59.199448,5.106191,26.824835,25.34313,21.857939,15.666728,34.853168,20.002203,18.207716,23.783352
1999-12-20,5.042414,40.622864,23.809416,35.095562,35.977219,12.157258,24.790516,31.7904,18.20849,17.549536,25.211903,0.7437,32.8857,28.905949,42.210938,24.196918,58.770561,4.98447,26.850027,24.901894,21.773315,15.617572,36.098713,19.982967,17.64871,23.493511
1999-12-21,5.042414,39.520588,23.431211,36.068264,36.897335,11.95521,24.972065,31.825491,18.059858,18.062672,24.942083,0.77785,33.431835,28.066631,42.559795,25.117901,59.266716,4.783629,26.623331,24.510576,22.003016,15.322591,36.360912,20.194723,17.968132,24.01882
1999-12-22,5.105923,39.733299,23.114569,36.593529,38.967644,11.685794,25.415827,30.351763,17.91453,18.165306,25.096277,0.758403,32.915489,29.275238,43.13438,25.07604,58.123085,4.820147,27.07671,24.593845,22.43824,15.338981,35.836487,19.867456,17.888279,23.910135
1999-12-23,5.177366,40.068501,22.79793,36.554615,39.887768,12.073075,26.585762,30.913166,18.271229,18.473188,26.192629,0.785438,33.736389,29.409523,44.242485,25.955162,58.459457,5.051416,28.109392,24.793655,22.534952,15.535635,36.513885,19.694201,18.567081,24.091284
1999-12-27,5.26469,40.352097,22.973843,37.079876,39.151665,12.510874,26.747122,30.527225,17.888102,18.336351,26.792185,0.753661,33.524551,29.862753,45.596851,25.620264,59.064899,4.838404,28.411655,24.976814,22.680025,15.601188,36.776096,18.519854,18.597025,24.652796
1999-12-28,5.251987,41.099865,22.868305,36.574062,42.464142,12.813963,26.666435,31.334263,18.284451,18.267937,26.15836,0.745123,34.26601,29.476683,45.51479,25.599327,59.098526,4.868837,28.109392,25.80937,22.43824,15.502851,36.776096,19.155142,19.086166,24.055052
1999-12-29,5.302793,41.615524,22.622023,36.710243,45.500595,12.52771,26.464737,31.860579,18.178762,18.307934,25.3361,0.764095,35.060429,29.375938,44.242485,25.976103,58.66127,4.850577,27.504904,25.975878,22.148092,15.453699,37.103867,19.020391,18.287579,24.308647
1999-12-30,5.391701,41.331921,22.410925,36.612984,47.754906,12.393001,26.626101,31.860579,18.073067,18.445845,25.62731,0.761249,35.11338,29.443104,44.529781,26.143538,58.526695,4.789717,27.32859,25.676163,22.534952,15.322591,37.125729,18.943378,18.407364,24.254293
1999-12-31,5.398051,42.543762,22.692387,36.340626,44.212402,12.67925,26.747122,32.386902,18.310873,18.583757,25.558792,0.780221,35.219326,29.426302,45.391644,26.017965,58.055805,4.826231,27.07671,26.075787,22.631674,15.273429,37.453506,18.962633,18.686871,23.855795
2000-01-03,5.461557,40.339233,22.305382,36.282253,46.328701,13.100209,25.940285,31.825491,17.676739,18.204491,25.267576,0.849468,33.312687,28.788439,43.873116,24.406225,62.428497,4.686253,27.253027,25.14332,23.115255,14.781795,37.781277,18.462105,18.247648,25.214329
2000-01-04,5.391701,38.212036,21.848021,35.056625,42.786198,12.931832,25.899944,31.264061,17.676739,17.96315,24.342525,0.77785,32.054855,28.234491,42.231472,23.870726,60.309414,4.430639,26.295891,24.144249,24.469284,14.798182,35.661678,17.865313,17.56885,24.036945
